,Date,close,volumefrom,volumeto,OBV,Volatility_7Day
1024,2018-06-15,497.22,241642.76,119611543.34,8937895.06,39.92
1025,2018-06-16,496.74,211122.8,105737440.52,8726772.26,39.47
1026,2018-06-17,517.63,340090.4,172442291.23,9066862.66,36.01
1027,2018-06-18,538.45,371838.21,197307560.17,9438700.87,33.49
1028,2018-06-19,536.16,334563.47,176897556.23,9104137.4,25.74
1029,2018-06-20,525.77,253943.67,135522218.95,8850193.73,16.39
1030,2018-06-21,462.16,756613.52,364779786.29,8093580.21,41.05
1031,2018-06-22,474.18,293710.2,139553623.02,8387290.41,42.29
1032,2018-06-23,455.25,707602.77,315576348.72,7679687.64,39.72
1033,2018-06-24,458.82,462450.74,212246797.67,8142138.38,36.27
1034,2018-06-25,429.58,457008.59,204035202.41,7685129.79,36.75
1035,2018-06-26,441.75,421578.16,182343321.78,8106707.95,40.71
1036,2018-06-27,420.72,346521.2,149788331.82,7760186.75,27.03
1037,2018-06-28,435.25,544657.78,227564744.34,8304844.53,28.19
1038,2018-06-29,453.42,374654.69,168467579.81,8679499.22,30.03
1039,2018-06-30,451.95,222627.82,100452349.8,8456871.4,29.91
1040,2018-07-01,476.58,420363.6,195332556.42,8877235.0,24.69
1041,2018-07-02,461.95,386456.87,182372293.25,8490778.13,27.45
1042,2018-07-03,467.19,349599.57,163295006.64,8840377.7,20.68
1043,2018-07-04,467.55,388966.1,182403445.13,9229343.8,20.31
1044,2018-07-05,469.93,299087.79,139284675.17,9528431.59,18.03
1045,2018-07-06,485.81,253843.6,119595512.22,9782275.19,19.05
1046,2018-07-07,486.19,272800.73,133102164.85,10055075.92,13.71
1047,2018-07-08,471.48,286607.52,137591337.89,9768468.4,13.62
1048,2018-07-09,432.69,561793.09,250532493.85,9206675.31,27.12
1049,2018-07-10,445.59,320795.44,141230265.35,9527470.75,29.37
1050,2018-07-11,430.91,339384.73,146794442.73,9188086.02,29.7
