date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-03-07 13:15:13,CoinDesk,,15,54,95,"Litecoin Hits 12-Day Low in Fall Below $200 http://bit.ly/2FksaDC pic.twitter.com/rvX8VhzhEp",,,,971373706206380032,https://twitter.com/CoinDesk/status/971373706206380032
2018-03-01 13:46:30,CoinDesk,,11,65,80,"Litecoin Booms in February But 'Golden' Crypto Takes Price Podium http://bit.ly/2HU4OSP pic.twitter.com/pNZkj1rwxD",,,,969207252241575936,https://twitter.com/CoinDesk/status/969207252241575936
2018-02-26 13:31:11,CoinDesk,,11,45,75,"Litecoin Price Outperforms But Nears Key Resistance http://bit.ly/2EWnEqp pic.twitter.com/UNOVy0LCVK",,,,968116232942772225,https://twitter.com/CoinDesk/status/968116232942772225
2018-02-22 14:33:12,CoinDesk,,40,78,125,"Litecoin Cash Has Forked But It's Hardly Trading http://bit.ly/2Fm5lfv pic.twitter.com/xnJ4Tiag6x",,,,966682291211849728,https://twitter.com/CoinDesk/status/966682291211849728
2018-02-16 12:38:33,CoinDesk,Pedro_Es_LTC,1,2,3,"Hi Pedro. We reported on litecoin yesterday: https://www.coindesk.com/surging-litecoin-is-leading-the-crypto-market-recovery/ …",,,,964479110918623233,https://twitter.com/CoinDesk/status/964479110918623233
2018-02-16 01:48:24,CoinDesk,,43,82,141,"No, 'Litecoin Cash' Isn't Bitcoin Cash All Over Again http://bit.ly/2o7F2Bm pic.twitter.com/newnod8DGJ",,,,964315493355180033,https://twitter.com/CoinDesk/status/964315493355180033
2018-02-15 13:16:27,CoinDesk,,24,163,380,"Surging Litecoin Is Leading the Crypto Market Recovery http://bit.ly/2Et19cp pic.twitter.com/8Jjy0u4MGR",,,,964126258840862720,https://twitter.com/CoinDesk/status/964126258840862720
2018-02-14 14:20:50,CoinDesk,,70,81,159,"Fork Confusion Propels Litecoin to 1-Month High Above $200 http://bit.ly/2Heqfxn pic.twitter.com/rONr2fIBr5",,,,963780073739509760,https://twitter.com/CoinDesk/status/963780073739509760
2018-01-04 03:34:03,CoinDesk,,6,7,40,"3/ In this 2k-word #longread, the creator of litecoin talks his passion for bitcoin and his lesson from this summer’s scaling debate",,,#longread,948759401506267136,https://twitter.com/CoinDesk/status/948759401506267136
2018-01-01 15:36:23,CoinDesk,,128,243,797,"Video: Bitcoin or Litecoin? Charlie Lee on Which Crypto Had a Better 2017 http://bit.ly/2lxljKL pic.twitter.com/gHadsUcMzc",,,,947854020621762560,https://twitter.com/CoinDesk/status/947854020621762560
2017-12-22 13:58:28,CoinDesk,,18,32,61,"The price of litecoin is down nearly 40% from its all-time high on Tuesday (Data via @CoinMarketCap)pic.twitter.com/r2YnO5VLhh",,@CoinMarketCap,,944205500471705603,https://twitter.com/CoinDesk/status/944205500471705603
2017-12-20 13:36:08,CoinDesk,,60,141,315,"Litecoin Creator Sells Off Holdings Citing 'Conflict of Interest' http://bit.ly/2oZon6y pic.twitter.com/xk9b2u8CDb",,,,943475102758338560,https://twitter.com/CoinDesk/status/943475102758338560
2017-12-18 14:49:22,CoinDesk,,17,78,176,"Litecoin Faces Key Hurdle in Push Back to Record Highs http://bit.ly/2oCplpu pic.twitter.com/F6hyCJEopV",,,,942768757742735360,https://twitter.com/CoinDesk/status/942768757742735360
2017-12-15 16:02:24,CoinDesk,,38,571,955,"Ethereum, Ripple And Litecoin Have Arrived on Bloomberg Terminals http://bit.ly/2BdmkOX pic.twitter.com/0Aa8w07qZN",,,,941699974185746433,https://twitter.com/CoinDesk/status/941699974185746433
2017-12-12 17:42:16,CoinDesk,,17,67,84,"Coinbase Halts Litecoin, Ether Trades as Prices Spike http://bit.ly/2B8EYcC pic.twitter.com/CEylcZNgwH",,,,940637943756095494,https://twitter.com/CoinDesk/status/940637943756095494
2017-12-12 17:05:35,CoinDesk,,98,326,462,"BREAKING: Coinbase has “temporarily” suspended litecoin and ether buying and selling pic.twitter.com/poqgD1Ziui",,,,940628710478237696,https://twitter.com/CoinDesk/status/940628710478237696
2017-12-12 13:04:28,CoinDesk,,39,101,232,"Over $300? Pullback Likely for Surging Litecoin http://bit.ly/2l7rF6A pic.twitter.com/AtS1lCvoHN",,,,940568031603970050,https://twitter.com/CoinDesk/status/940568031603970050
2017-12-08 18:07:14,CoinDesk,,7,35,120,"Crypto Market Snapshot Afternoon Session: 12:01~18:00 UTC Top 3 Performers NEM +37.96% Populous + 32.38% Litecoin +22.62%",,,,939194673649905664,https://twitter.com/CoinDesk/status/939194673649905664
2017-12-06 14:48:39,CoinDesk,,5,62,116,"Mobile Banking App Revolut Adds Litecoin, Ether Trading http://bit.ly/2Ag1AIU pic.twitter.com/Kjbe2Z2Lvo",,,,938419923835146240,https://twitter.com/CoinDesk/status/938419923835146240
2017-11-08 17:21:15,CoinDesk,,9,24,43,"According to @jgarzik ""btc1 project will continue the stated mission -- a ""Fedora for Bitcoin' -- continuing as an alternate implementation, that supports Bitcoin, as well as other chains such as Bitcoin Cash, Litecoin and other Bitcoin-family chains.""",,@jgarzik,,928311468637999104,https://twitter.com/CoinDesk/status/928311468637999104
2017-11-08 15:16:59,CoinDesk,,8,92,213,"Litecoin Price Looks Northwards Amid Korean Volume Spike http://bit.ly/2zFIDyK pic.twitter.com/HFYFAmocQK",,,,928280195106267137,https://twitter.com/CoinDesk/status/928280195106267137
2017-10-26 16:36:02,CoinDesk,,0,9,15,"Low Volume Lift? Litecoin Prices Rise But Big Leaps Unlikely http://bit.ly/2y6VJor pic.twitter.com/UEewvnpBRw",,,,923589046529679365,https://twitter.com/CoinDesk/status/923589046529679365
2017-10-12 16:05:20,CoinDesk,,9,98,186,"Bitcoin, Ether, Litecoin: Coinbase Enables 'Instant' Purchases for US Buyers http://bit.ly/2xBfwHk pic.twitter.com/tidbLKikvp",,,,918507891291717633,https://twitter.com/CoinDesk/status/918507891291717633
2017-10-11 16:04:06,CoinDesk,,1,22,34,"Nearing Bottom? Litecoin Prices Consolidating After Rough September http://bit.ly/2gvgzDc pic.twitter.com/1KMJFDUnVk",,,,918145190916960257,https://twitter.com/CoinDesk/status/918145190916960257
2017-09-22 14:06:20,CoinDesk,,18,38,48,"Gravity's Pull? Litecoin Is Down 50% from All-Time Highs and Looking Lower http://bit.ly/2waBRf3 pic.twitter.com/eQMcv2STvM",,,,911230183751000064,https://twitter.com/CoinDesk/status/911230183751000064
2017-09-06 14:03:16,CoinDesk,,17,62,132,"Litecoin Retreats From All-Time Highs, But Is $100 in Reach? http://bit.ly/2f3hsC2 pic.twitter.com/LwA8RBkGJM",,,,905431207873310720,https://twitter.com/CoinDesk/status/905431207873310720
2017-09-01 10:03:18,CoinDesk,,3,45,79,"Litecoin Surges to New High Amid Buoyant Cryptocurrency Markets http://bit.ly/2eK6BNd pic.twitter.com/D3bYt6AOTc",,,,903558876120965120,https://twitter.com/CoinDesk/status/903558876120965120
2017-08-29 06:00:17,CoinDesk,,0,34,50,"Money Morning – Litecoin Prices Surge 24% as Other Digital Currency Prices Hold Steady http://bit.ly/2vEp1Vd",,,,902410557633986560,https://twitter.com/CoinDesk/status/902410557633986560
2017-08-28 10:43:10,CoinDesk,,5,90,133,"Litecoin Price Surges to New All-Time High Over $60 http://bit.ly/2vkxP7v pic.twitter.com/RUZJqhBQd5",,,,902119357320450048,https://twitter.com/CoinDesk/status/902119357320450048
2017-08-10 14:00:32,CoinDesk,,2,35,51,"Litecoin continues to hover near all-time price highs, even as bitcoin adopts SegWit http://bit.ly/2vOItTP",,,,895646044872167426,https://twitter.com/CoinDesk/status/895646044872167426
2017-08-10 08:02:18,CoinDesk,,8,66,140,"SegWit in the Wild: What Can Bitcoin Learn from Litecoin? http://bit.ly/2urF3Gn pic.twitter.com/ExEwVucoln",,,,895555892464234496,https://twitter.com/CoinDesk/status/895555892464234496
2017-08-09 13:32:16,CoinDesk,,4,37,72,"Litecoin Prices Hold Steady Near $50 as Bitcoin Locks In SegWit http://bit.ly/2vj3JQi pic.twitter.com/tpl9EM3QSP",,,,895276543492206593,https://twitter.com/CoinDesk/status/895276543492206593
2017-08-08 13:11:01,CoinDesk,,15,245,292,"Ether, Litecoin and More: Overstock Now Accepts Cryptocurrencies as Payment http://bit.ly/2vfBNNa pic.twitter.com/GnvhNmteZw",,,,894908808673341441,https://twitter.com/CoinDesk/status/894908808673341441
2017-07-09 08:00:06,CoinDesk,,3,33,71,"Just a testnet? Litecoin looks to boost its developer team http://www.coindesk.com/life-coinbase-can-charlie-lee-keep-litecoins-revival-alive/ …",,,,883958930312974337,https://twitter.com/CoinDesk/status/883958930312974337
2017-07-08 10:00:42,CoinDesk,,7,77,162,"""My vision for litecoin is to have it work closely with bitcoin."" – @SatoshiLite http://www.coindesk.com/life-coinbase-can-charlie-lee-keep-litecoins-revival-alive/ …",,@SatoshiLite,,883626889591566336,https://twitter.com/CoinDesk/status/883626889591566336
2017-07-07 12:03:40,CoinDesk,,8,66,120,"Life After Coinbase: Can Charlie Lee Keep Litecoin's Revival Alive? http://www.coindesk.com/life-coinbase-can-charlie-lee-keep-litecoins-revival-alive/ …pic.twitter.com/SyLORbCjl4",,,,883295448265576448,https://twitter.com/CoinDesk/status/883295448265576448
2017-07-04 02:00:22,CoinDesk,,3,100,120,"Blockchain 101: What is the Difference Between Litecoin and Bitcoin? http://www.coindesk.com/information/comparing-litecoin-bitcoin/ …pic.twitter.com/YTyRP4bFRb",,,,882056460586418176,https://twitter.com/CoinDesk/status/882056460586418176
2017-06-29 06:00:17,CoinDesk,,0,73,86,"Two private preschools in New York City now accept bitcoin, ether and litecoin for tuition payments http://bit.ly/2toq8vL",,,,880304895940800513,https://twitter.com/CoinDesk/status/880304895940800513
2017-06-19 18:46:36,CoinDesk,,2,64,98,"Litecoin's Price Tops $50 to Set New All-Time High http://www.coindesk.com/litecoins-price-tops-50-hit-time-high/ …pic.twitter.com/Y0WWmzOey7",,,,876873867935047680,https://twitter.com/CoinDesk/status/876873867935047680
2017-06-15 06:00:20,CoinDesk,,3,62,100,"Litecoin adopted SegWit just over a month ago and, so far, things are reported to be going smoothly http://www.coindesk.com/litecoin-foundation-reports-no-issues-since-segwit-activation/ …",,,,875231481819521024,https://twitter.com/CoinDesk/status/875231481819521024
2017-06-14 09:04:36,CoinDesk,,3,86,119,"Litecoin Foundation Reports 'No Issues' Since SegWit Activation http://www.coindesk.com/litecoin-foundation-reports-no-issues-since-segwit-activation/ …pic.twitter.com/3mLyEtXo7I",,,,874915463712706561,https://twitter.com/CoinDesk/status/874915463712706561
2017-05-31 13:00:35,CoinDesk,,0,31,46,"IB Times - How to buy bitcoin, litecoin and ethereum on iPhone, Android and desktop http://www.ibtimes.co.uk/how-buy-bitcoin-litecoin-ethereum-iphone-android-desktop-1623940 … vía @IBTimesUK",,@IBTimesUK,,869901420581072896,https://twitter.com/CoinDesk/status/869901420581072896
2017-05-20 12:00:40,CoinDesk,,0,25,19,"A new roadmap unveiled this week reveals the litecoin team's big plans for the future http://www.coindesk.com/blockchain-upgrade-complete-litecoin-charts-course-future/ …",,,,865900074680930304,https://twitter.com/CoinDesk/status/865900074680930304
2017-05-20 08:00:21,CoinDesk,,0,22,35,"Riding on a wave of recent successes, Litecoin has announced big plans for the coming year http://www.coindesk.com/blockchain-upgrade-complete-litecoin-charts-course-future/ …",,,,865839598974504960,https://twitter.com/CoinDesk/status/865839598974504960
2017-05-19 09:07:54,CoinDesk,,0,53,79,"Blockchain Upgrade Complete, Litecoin Charts a Course for the Future http://www.coindesk.com/blockchain-upgrade-complete-litecoin-charts-course-future/ …",,,,865494208425058305,https://twitter.com/CoinDesk/status/865494208425058305
2017-05-13 00:00:29,CoinDesk,,1,31,45,"Originally intended to improve bitcoin, Segwit has now been activated on litecoin: http://www.coindesk.com/litecoin-successfully-activates-long-debated-segwit-upgrade/ …",,,,863182122827362305,https://twitter.com/CoinDesk/status/863182122827362305
2017-05-11 00:00:32,CoinDesk,,1,22,33,"Boom. Segwit has now been activated in on litecoin: http://www.coindesk.com/litecoin-successfully-activates-long-debated-segwit-upgrade/ …",,,,862457358349463553,https://twitter.com/CoinDesk/status/862457358349463553
2017-05-10 17:03:44,CoinDesk,,1,32,62,"Litecoin Successfully Activates SegWit Upgrade http://www.coindesk.com/litecoin-successfully-activates-long-debated-segwit-upgrade/ …pic.twitter.com/pfDVKtjT6l",,,,862352466876276742,https://twitter.com/CoinDesk/status/862352466876276742
2017-05-09 13:00:55,CoinDesk,,0,12,25,"Litecoin is growing into a test platform for experimental bitcoin projects http://www.coindesk.com/litecoin-giving-new-life-bitcoins-experimental-tech/ …",,,,861928972006961153,https://twitter.com/CoinDesk/status/861928972006961153
2017-05-08 22:00:35,CoinDesk,,1,69,114,"An upgrade to litecoin is inspiring new strategies from blockchain devs seeking to eventually build on bitcoin http://www.coindesk.com/litecoin-giving-new-life-bitcoins-experimental-tech/ …",,,,861702393976762369,https://twitter.com/CoinDesk/status/861702393976762369
2017-05-08 16:17:43,CoinDesk,,0,30,22,"Litecoin Mining Pool Disappears, Stoking Fears of Fraud http://www.coindesk.com/litecoin-mining-pool-disappears-fraud/ …pic.twitter.com/s4fCmVg8xJ",,,,861616110826921985,https://twitter.com/CoinDesk/status/861616110826921985
2017-05-08 11:32:44,CoinDesk,,0,20,22,"Litecoin is Giving New Life to Bitcoin's Most Experimental Tech http://www.coindesk.com/litecoin-giving-new-life-bitcoins-experimental-tech/ …pic.twitter.com/CWhJZjYVit",,,,861544392770846720,https://twitter.com/CoinDesk/status/861544392770846720
2017-05-06 20:01:04,CoinDesk,,2,26,33,"Bitcoin and litecoin, sized up: http://bit.ly/2qI2KVw pic.twitter.com/EBSCoTN1FF",,,,860947541378072577,https://twitter.com/CoinDesk/status/860947541378072577
2017-05-06 10:00:23,CoinDesk,,0,21,29,"Curious about litecoin? Here's how it differs from bitcoin http://www.coindesk.com/information/comparing-litecoin-bitcoin/ …pic.twitter.com/6Anzi59bEa",,,,860796377625964544,https://twitter.com/CoinDesk/status/860796377625964544
2017-05-05 06:00:31,CoinDesk,,1,20,31,"Coinbase is officially adding support for the digital currency litecoin to its wallet offering: http://www.coindesk.com/coinbase-users-can-now-buy-sell-litecoin/ …",,,,860373623944687617,https://twitter.com/CoinDesk/status/860373623944687617
2017-05-04 18:00:42,CoinDesk,,0,19,23,"A match made in heaven? Coinbase and Litecoin, together at last: http://www.coindesk.com/coinbase-users-can-now-buy-sell-litecoin/ …",,,,860192475629199361,https://twitter.com/CoinDesk/status/860192475629199361
2017-05-03 16:04:54,CoinDesk,,24,199,289,"BREAKING: Coinbase Users Can Now Buy and Sell Litecoin http://www.coindesk.com/coinbase-users-can-now-buy-sell-litecoin/ …pic.twitter.com/VADDgxJGB1",,,,859800944225263616,https://twitter.com/CoinDesk/status/859800944225263616
2017-05-02 18:00:46,CoinDesk,,0,33,32,"A new test version of the Lightning Network for litecoin is a step toward a live debut on a major cryptocurrency http://www.coindesk.com/could-litecoin-be-the-first-major-blockchain-with-lightning/ …",,,,859467716083818502,https://twitter.com/CoinDesk/status/859467716083818502
2017-05-02 08:04:35,CoinDesk,,8,76,114,"Could Litecoin Be the First Major Blockchain With Lightning? http://www.coindesk.com/could-litecoin-be-the-first-major-blockchain-with-lightning/ …pic.twitter.com/ZtmsLrb1rI",,,,859317682755207168,https://twitter.com/CoinDesk/status/859317682755207168
2017-04-30 20:00:45,CoinDesk,,1,26,33,"Litecoin prices hit a three-year high this week – a feat analysts credited to its progress on its technical roadmap: http://bit.ly/2qh3sZx",,,,858773135776153601,https://twitter.com/CoinDesk/status/858773135776153601
2017-04-29 22:00:11,CoinDesk,,0,22,21,"Litecoin's progress on a technical roadmap could have contributed to this week's three-year price-high: http://bit.ly/2oRxfGm",,,,858440804528005125,https://twitter.com/CoinDesk/status/858440804528005125
2017-04-26 20:01:06,CoinDesk,,0,24,30,"An upgrade called SegWit locked-in on the litecoin blockchain today. Here's what you need to know http://www.coindesk.com/litecoins-segwit-activation-why-it-matters-and-whats-next/ …",,,,857323671794450432,https://twitter.com/CoinDesk/status/857323671794450432
2017-04-26 17:00:04,CoinDesk,,6,93,105,"BREAKING: SegWit’s litecoin activation threshold has officially been reached: http://bit.ly/2q6wz1E pic.twitter.com/Zb6u3sSgJp",,,,857278114669498369,https://twitter.com/CoinDesk/status/857278114669498369
2017-04-26 11:35:27,CoinDesk,,3,68,101,"Litecoin's SegWit Activation: Why it Matters and What's Next http://bit.ly/2p3ETAz pic.twitter.com/5qdXcmyiba",,,,857196421036077056,https://twitter.com/CoinDesk/status/857196421036077056
2017-04-25 21:01:48,CoinDesk,,2,25,19,"Litecoin Prices Surge to 3-Year High As Tech Upgrade Nears http://www.coindesk.com/litecoin-prices-3-year-high-tech-upgrade/ …pic.twitter.com/XkEuYKbAgD",,,,856976560930402306,https://twitter.com/CoinDesk/status/856976560930402306
2017-04-24 22:00:15,CoinDesk,,2,7,10,"A fascinating look at the process by which Litecoin's scaling debate is being resolved: http://www.coindesk.com/litecoin-miners-back-plan-support-segwit-blockchain-upgrade/ …",,,,856628880370786304,https://twitter.com/CoinDesk/status/856628880370786304
