,Date,close,volumefrom,volumeto,OBV,VOLALITY7day
429,2016-05-13,0.0060490000000000006,25267.82,146.34,-816794.92,11.25
430,2016-05-14,0.006091,3427.88,20.49,-813367.04,9.97
431,2016-05-15,0.006091,1736.4,10.58,-813367.04,9.766
432,2016-05-16,0.005991,11622.11,69.55,-824989.15,5.907
433,2016-05-17,0.005764,25244.32,145.69,-850233.47,10.58
434,2016-05-18,0.006185,709610.38,4279.17,-140623.09,24.36
435,2016-05-19,0.006095000000000001,158730.49,957.84,-299353.58,24.64
436,2016-05-20,0.00595,1766.94,10.18,-301120.52,25.43
437,2016-05-21,0.00594,230571.61,1369.6,-531692.13,25.41
438,2016-05-22,0.005751,58456.73,340.3,-590148.86,26.41
439,2016-05-23,0.0058,18684.09,108.41,-571464.77,24.45
440,2016-05-24,0.00555,48688.16,280.06,-620152.93,12.85
441,2016-05-25,0.0057,319415.07,1747.14,-300737.86,17.7
442,2016-05-26,0.00549,12967.85,73.59,-313705.71,18.88
443,2016-05-27,0.0048530000000000005,89334.88,471.67,-403040.59,34.36
444,2016-05-28,0.005613,90323.0,518.33,-312717.59,59.26
445,2016-05-29,0.005799,954300.31,5305.55,641582.72,60.06
446,2016-05-30,0.00557,275136.88,1547.56,366445.84,59.82
447,2016-05-31,0.00579,32979.4,186.67,399425.24,60.37
448,2016-06-01,0.0057740000000000005,135625.66,783.09,263799.58,59.07
449,2016-06-02,0.005849,69194.79,397.41,332994.37,41.4
450,2016-06-03,0.005895,89568.85,527.42,422563.22,18.7
451,2016-06-04,0.005799,116727.01,677.88,305836.21,17.76
452,2016-06-05,0.005898,124816.04,715.61,430652.25,12.32
453,2016-06-07,0.005738,1112044.13,6226.16,-2537372.06,10.38
454,2016-06-08,0.005672,7256.25,41.27,-2544628.31,9.578
455,2016-06-09,0.00569,51661.48,292.83,-2492966.83,9.1
456,2016-06-10,0.00569,14837.73,85.03,-2507804.56,8.503
457,2016-06-11,0.005599,997524.8,5600.12,-3505329.36,6.001
458,2016-06-12,0.005814,1490772.32,8198.88,-2014557.04,12.75
459,2016-06-13,0.0073,9078523.59,65383.74,7063966.55,61.81
460,2016-06-14,0.0066,864577.54,6084.51,6199389.01,72.11
461,2016-06-15,0.006587000000000001,1972201.36,12821.47,4227187.65,72.26
462,2016-06-17,0.006506999999999999,724101.69,4653.86,7949602.69,72.32
463,2016-06-18,0.007238,794090.05,5775.16,8743692.74,75.65
464,2016-06-19,0.006490000000000001,1227857.86,8271.71,7515834.88,52.44
465,2016-06-20,0.005804,742173.4,4592.99,6773661.48,53.97
466,2016-06-21,0.0068,10318742.42,68853.99,17092403.9,72.92
467,2016-06-22,0.006295,5558246.77,35969.85,11534157.13,76.15
468,2016-06-23,0.00665,2456637.88,15946.6,13990795.01,77.82
469,2016-06-24,0.006479,125279.42,806.96,13865515.59,70.42
470,2016-06-25,0.0065,1596863.8,10363.94,15462379.39,64.06
471,2016-06-26,0.0063,987434.4,6282.34,14474944.99,54.83
472,2016-06-28,0.006957,405214.93,2738.99,16216313.61,45.9
473,2016-06-29,0.0066,2274815.94,15156.28,13941497.67,47.22
474,2016-06-30,0.00678,1758161.6,11815.04,15699659.27,46.96
475,2016-07-02,0.006789,77754.07,512.36,15608813.09,46.76
476,2016-07-03,0.006554000000000001,1250415.84,8171.14,14358397.25,22.98
477,2016-07-04,0.006431999999999999,909461.86,6083.3,13448935.39,21.71
478,2016-07-05,0.006520000000000001,827106.17,5389.19,14276041.56,18.26
479,2016-07-07,0.006706,283095.59,1824.94,15528040.93,15.75
480,2016-07-08,0.006548999999999999,128290.79,838.24,15399750.14,14.8
481,2016-07-09,0.00644,994709.33,6509.47,14405040.81,12.24
482,2016-07-10,0.00624,8478.77,53.0,14396562.04,14.03
483,2016-07-11,0.006495999999999999,1045406.33,6540.34,15441968.37,18.29
484,2016-07-12,0.0065,10944.36,69.49,15452912.73,17.73
485,2016-07-13,0.006458,33852.53,217.54,15419060.2,16.83
486,2016-07-14,0.006531,371928.97,2418.93,15790989.17,16.31
487,2016-07-15,0.006706999999999999,427357.33,2833.97,16218346.5,16.71
488,2016-07-16,0.006731999999999999,255143.71,1686.53,16473490.21,11.59
489,2016-07-17,0.0065,15732.85,103.55,16457757.36,13.57
490,2016-07-18,0.006443000000000001,1118531.24,7355.52,15339226.12,13.78
491,2016-07-19,0.0064,352741.01,2249.35,14986485.11,13.78
492,2016-07-20,0.006492,377794.02,2426.87,15364279.13,14.05
493,2016-07-21,0.006242,377796.46,2406.47,14986482.67,13.99
494,2016-07-22,0.0064,12434.97,78.22,14998917.64,16.93
495,2016-07-23,0.006286,450271.86,2819.67,14548645.78,15.12
496,2016-07-24,0.006243,90136.67,560.36,14458509.11,15.09
497,2016-07-25,0.005795000000000001,609227.7,3657.61,13849281.41,24.03
498,2016-07-26,0.005952000000000001,189151.04,1125.48,14038432.45,25.6
499,2016-07-28,0.0062,216005.9,1319.76,14807393.79,25.6
500,2016-07-29,0.0062,14505.38,89.89,14807393.79,25.28
501,2016-07-30,0.006,66567.57,397.53,14740826.22,26.61
502,2016-07-31,0.005742000000000001,150633.97,879.88,14590192.25,20.39
503,2016-08-01,0.005695,878958.71,4667.49,13711233.54,18.24
504,2016-08-02,0.00562,415721.11,2274.52,13295512.43,17.43
505,2016-08-03,0.006117,661300.29,3852.91,13956812.72,30.06
506,2016-08-04,0.0059,46457.66,274.82,13910355.06,31.37
507,2016-08-05,0.0063,1493902.67,9693.61,15404257.73,35.58
508,2016-08-06,0.0062,441771.85,2777.39,14962485.88,32.7
509,2016-08-07,0.006,555264.3,3366.01,14407221.58,34.68
510,2016-08-08,0.00625,746700.66,4576.39,15153922.24,34.76
511,2016-08-09,0.00624,1102404.28,6986.23,14051517.96,27.25
512,2016-08-10,0.006106,72680.78,453.0,13978837.18,25.66
513,2016-08-11,0.00605,92305.14,564.25,13886532.04,16.89
514,2016-08-12,0.00618,126967.67,763.13,14013499.71,18.05
515,2016-08-13,0.005944,249752.67,1477.39,13763747.04,19.06
516,2016-08-14,0.0062,274141.83,1654.91,14037888.87,19.32
517,2016-08-15,0.00615,983452.96,6097.2,13054435.91,19.4
518,2016-08-16,0.0061,156792.65,945.72,12897643.26,18.56
519,2016-08-17,0.005907,173836.97,1066.6,12723806.29,20.46
520,2016-08-18,0.006065,200794.89,1270.41,12924601.18,21.05
521,2016-08-19,0.006204,4307.34,26.28,12928908.52,18.29
522,2016-08-20,0.00604,228873.74,1363.6,12700034.78,16.09
523,2016-08-21,0.005652,566272.89,3319.66,12133761.89,23.3
524,2016-08-22,0.00575,66176.8,401.16,12199938.69,24.81
525,2016-08-23,0.006149,181864.58,1104.81,12381803.27,30.73
526,2016-08-24,0.0062,60184.27,365.52,12441987.54,30.1
527,2016-08-25,0.005908,18335.36,109.05,12423652.18,32.19
528,2016-08-26,0.0059,598109.73,3583.33,11825542.45,31.63
529,2016-08-27,0.006057,657654.23,3932.77,12483196.68,24.81
530,2016-08-28,0.0065,496764.81,3077.02,12979961.49,29.58
531,2016-08-29,0.006,102846.11,621.43,12877115.38,35.35
532,2016-08-30,0.006,542662.63,3229.38,12877115.38,35.16
533,2016-08-31,0.005947999999999999,599738.3,3553.66,12277377.08,32.49
534,2016-09-01,0.006023,201223.43,1211.7,12478600.51,32.62
535,2016-09-02,0.00603,989901.56,5881.26,13468502.07,31.78
536,2016-09-03,0.005947,1482334.19,9030.3,11986167.88,21.89
537,2016-09-04,0.005926,358320.54,2136.64,11627847.34,5.992000000000001
538,2016-09-05,0.005965,392369.41,2317.28,12020216.75,6.432
539,2016-09-06,0.005883,229857.13,1354.0,11790359.62,7.084
540,2016-09-07,0.00594,225545.36,1345.13,12015904.98,6.602
541,2016-09-08,0.00603,259026.98,1549.42,12274931.96,8.118
542,2016-09-09,0.005917,153016.45,908.84,12121915.51,8.941
543,2016-09-10,0.005825,105680.06,625.26,12016235.45,9.812
544,2016-09-11,0.005899000000000001,160187.02,955.91,12176422.47,10.43
545,2016-09-12,0.005917,93542.12,557.5,12269964.59,9.713
546,2016-09-13,0.006058,344698.36,2160.74,12614662.95,11.37
547,2016-09-14,0.0091,7993836.4,70952.82,20608499.35,109.78
548,2016-09-15,0.0072,2921971.08,22523.57,17686528.27,136.68
549,2016-09-16,0.007078,1018493.87,7214.84,16668034.4,136.72
550,2016-09-17,0.006998999999999999,559945.83,3842.33,16108088.57,137.17
551,2016-09-18,0.006958,68057.63,491.33,16040030.94,137.34
552,2016-09-19,0.006825,929235.97,6326.46,15110794.97,137.91
553,2016-09-20,0.006804999999999999,882218.97,6086.04,14228576.0,60.13
554,2016-09-21,0.006848000000000001,133435.66,915.08,14362011.66,6.285
555,2016-09-22,0.0074,1209620.91,8425.68,15571632.57,23.33
556,2016-09-23,0.0075,328106.46,2413.35,15899739.03,22.55
557,2016-09-24,0.008166,681084.78,5332.68,16580823.81,28.85
558,2016-09-25,0.0077,1071252.59,9106.9,15509571.22,35.5
559,2016-09-26,0.008405,631668.87,5204.98,16141240.09,38.62
560,2016-09-27,0.008668,1118454.02,9763.1,17259694.11,37.58
561,2016-09-28,0.009097,1502703.35,13521.93,18762397.46,35.77
562,2016-09-29,0.0086,1975866.6,17458.33,16786530.86,43.41
563,2016-09-30,0.007982,1133591.18,9370.65,15652939.68,44.75
564,2016-10-01,0.00795,243482.16,1970.95,15409457.52,41.19
565,2016-10-02,0.008169,514051.01,4208.55,15923508.53,33.12
566,2016-10-03,0.0078,307515.92,2449.12,15615992.61,32.41
567,2016-10-04,0.007256,681840.32,5121.41,14934152.29,26.88
568,2016-10-08,0.00745,646392.19,4979.12,15762112.38,25.41
569,2016-10-09,0.008064,771138.86,6261.96,16533251.24,33.35
570,2016-10-10,0.007814,528454.34,4315.43,16004796.9,26.09
571,2016-10-11,0.007921,1034475.18,8175.16,17039272.08,25.3
572,2016-10-12,0.007981,79462.57,621.15,17118734.65,23.86
573,2016-10-13,0.00812,558014.61,4501.91,17676749.26,23.86
574,2016-10-14,0.007999,416436.08,3344.65,17260313.18,24.99
575,2016-10-15,0.008029999999999999,884776.07,7077.68,18145089.25,12.4
576,2016-10-16,0.00808,1406787.3,11562.78,19551876.55,7.412000000000001
577,2016-10-17,0.0084,166003.71,1377.26,19717880.26,11.67
578,2016-10-18,0.008570999999999999,378472.31,3233.17,20096352.57,11.95
579,2016-10-19,0.0092,1515358.75,13773.02,21611711.32,20.02
580,2016-10-20,0.009098,445618.22,4015.78,21166093.1,19.43
581,2016-10-21,0.008879999999999999,293038.92,2609.78,20873054.18,22.82
582,2016-10-22,0.008903,217890.06,1935.91,21090944.24,22.99
583,2016-10-23,0.00886,355609.42,3204.66,20735334.82,22.24
584,2016-10-24,0.008902,76501.37,689.12,20811836.19,21.94
585,2016-10-25,0.008773999999999999,33510.32,298.69,20778325.87,7.222
586,2016-10-26,0.00829,1314380.38,11015.37,19463945.49,15.11
587,2016-10-27,0.0078,1266332.42,10004.15,18197613.07,19.54
588,2016-10-29,0.008023,2244789.62,17730.43,19238899.26,24.6
589,2016-10-30,0.007979,542249.79,4428.33,18696649.47,23.98
590,2016-10-31,0.008028,665353.96,5379.56,19362003.43,24.88
591,2016-11-01,0.008225,209761.33,1711.04,19571764.76,22.45
592,2016-11-02,0.008145,810563.63,6660.81,18761201.13,12.78
593,2016-11-03,0.0082,64183.01,528.31,18825384.14,11.74
594,2016-11-04,0.00821,146885.78,1217.6,18972269.92,7.851
595,2016-11-05,0.00807,126515.8,1041.62,18845754.12,9.516
596,2016-11-06,0.00826,111499.17,904.27,18957253.29,11.16
597,2016-11-07,0.008263,320968.33,2668.49,19278221.62,9.211
598,2016-11-08,0.008179,728568.37,5923.29,18549653.25,9.256
599,2016-11-09,0.008153,186136.06,1505.79,18363517.19,9.077
600,2016-11-10,0.008020999999999999,85204.87,684.6,18278312.32,9.901
601,2016-11-11,0.008109,244100.84,1980.63,18522413.16,9.497
602,2016-11-12,0.008028,127570.9,1023.91,18394842.26,6.362
603,2016-11-13,0.008079000000000001,273438.96,2173.34,18668281.22,6.954
604,2016-11-14,0.00771,507206.64,3977.5,18161074.58,13.64
605,2016-11-15,0.0077,895287.44,7088.98,17265787.14,13.73
606,2016-11-16,0.007809,456477.85,3586.73,17722264.99,14.81
607,2016-11-17,0.0078,20279.11,156.43,17701985.88,14.06
608,2016-11-18,0.007689,289046.65,2232.41,17412939.23,14.2
609,2016-11-19,0.00765,691291.32,5151.64,16721647.91,13.58
610,2016-11-20,0.0074,201192.83,1522.92,16520455.08,10.44
611,2016-11-21,0.007378,676105.44,4972.79,15844349.64,10.38
612,2016-11-22,0.007045,647349.83,4562.63,15196999.81,12.2
613,2016-11-23,0.00687,948071.92,6511.45,14248927.89,11.12
614,2016-11-25,0.006971,5581.43,38.1,13974565.64,16.09
615,2016-11-26,0.006845,147812.4,1024.71,13826753.24,15.13
616,2016-11-27,0.006761,101977.14,694.89,13724776.1,14.8
617,2016-11-28,0.00672,171740.14,1158.49,13553035.96,10.73
618,2016-11-29,0.006795000000000001,155272.2,1034.16,13708308.16,10.07
619,2016-11-30,0.0066040000000000005,285323.94,1910.4,13422984.22,12.41
620,2016-12-01,0.006558,1000731.92,6559.35,12422252.3,8.772
621,2016-12-02,0.0066560000000000005,351076.48,2292.36,12773328.78,10.48
622,2016-12-03,0.006423000000000001,233801.12,1522.09,12539527.66,13.42
623,2016-12-04,0.006304,69996.56,445.04,12469531.1,13.65
624,2016-12-05,0.0067,320968.8,2042.15,12790499.9,23.55
625,2016-12-06,0.006999999999999999,333125.37,2272.3,13123625.27,24.58
626,2016-12-07,0.006996,231276.34,1644.1,12892348.93,24.26
627,2016-12-08,0.0069310000000000005,93717.2,650.64,12798631.73,24.78
628,2016-12-09,0.006742000000000001,167352.95,1143.87,12631278.78,23.66
629,2016-12-11,0.0067,46050.36,311.88,12692232.76,15.82
630,2016-12-12,0.006689,479973.53,3235.87,12212259.23,7.335
631,2016-12-13,0.006788,32910.54,179.33,12245169.77,9.447
632,2016-12-14,0.006634,178798.37,1187.07,12066371.4,10.62
633,2016-12-15,0.006693999999999999,245643.16,1634.62,12312014.56,8.972999999999997
634,2016-12-16,0.006490000000000001,407654.24,2633.39,11904360.32,11.76
635,2016-12-17,0.0065,129833.63,857.08,12034193.95,11.91
636,2016-12-18,0.00645,165792.05,1047.97,11868401.9,11.88
637,2016-12-20,0.006559000000000001,655982.49,4219.33,12804243.12,10.52
638,2016-12-21,0.006376,959872.74,6247.9,11844370.38,11.86
639,2016-12-22,0.006086,659001.71,4081.57,11185368.67,14.84
640,2016-12-23,0.006437999999999999,354702.74,2218.84,11540071.41,23.52
641,2016-12-24,0.0063100000000000005,590800.21,3772.84,10949271.2,24.03
642,2016-12-25,0.00625,387534.53,2468.57,10561736.67,23.39
643,2016-12-26,0.006135,652681.8,4030.7,9909054.87,23.26
644,2016-12-27,0.006243,365215.15,2259.72,10274270.02,23.58
645,2016-12-28,0.006474,669088.75,4332.57,10943358.77,20.82
646,2016-12-29,0.0064150000000000006,358872.34,2319.48,10584486.43,14.87
647,2016-12-30,0.006511,363962.31,2355.34,10948448.74,13.83
648,2016-12-31,0.006346,259802.37,1655.85,10688646.37,15.86
649,2017-01-01,0.006312,703770.93,4453.34,9984875.44,14.69
650,2017-01-02,0.006411,1934062.31,12585.46,11918937.75,14.55
651,2017-01-03,0.006409999999999999,1013614.7,6665.66,10905323.05,10.29
652,2017-01-05,0.006222,3345599.98,20860.28,-2303344.9,9.81
653,2017-01-06,0.006363000000000001,1068684.28,6726.51,-1234660.62,10.6
654,2017-01-07,0.006251,920871.28,5847.39,-2155531.9,11.66
655,2017-01-08,0.006176,726753.3,4510.74,-2882285.2,10.43
656,2017-01-09,0.006815000000000001,4728396.95,31358.26,1846111.75,30.28
657,2017-01-10,0.006543000000000001,5184826.19,33867.39,-3338714.44,32.43
658,2017-01-11,0.006359,3663035.39,24204.51,-7001749.83,33.68
659,2017-01-12,0.006669,1228990.27,8006.85,-5772759.56,35.53
660,2017-01-13,0.006795000000000001,1130884.03,7658.65,-4641875.53,34.59
661,2017-01-14,0.006809999999999999,677164.8,4602.19,-3964710.73,33.86
662,2017-01-15,0.00678,487950.2,3314.38,-4452660.93,21.07
663,2017-01-16,0.00683,7055646.31,47642.84,-11508307.24,16.68
664,2017-01-17,0.0068,8926227.83,60798.58,-20434535.07,13.07
665,2017-01-18,0.006840000000000001,4152715.35,27957.66,-16281819.72,5.712999999999999
666,2017-01-19,0.0066,4070055.68,27108.96,-20351875.4,10.49
667,2017-01-20,0.006840000000000001,3463385.94,23175.65,-16888489.46,15.25
668,2017-01-21,0.00678,1005841.26,6785.09,-17894330.72,15.42
669,2017-01-22,0.006690000000000001,1976028.32,13230.12,-19870359.04,15.57
670,2017-01-23,0.0065,1881219.63,12365.68,-21751578.67,17.02
671,2017-01-24,0.006490000000000001,2069452.21,13407.6,-23821030.88,16.63
672,2017-01-25,0.0063,6167286.46,39434.22,-29988317.34,15.84
673,2017-01-26,0.00636,2112346.42,12870.39,-27875970.92,10.12
674,2017-01-27,0.00639,920997.84,5885.19,-26954973.08,11.11
675,2017-01-28,0.0063100000000000005,730113.03,4637.15,-27685086.11,11.09
676,2017-01-29,0.00645,1002300.09,6416.39,-26682786.02,11.89
677,2017-01-30,0.006409999999999999,3947215.82,25168.5,-30630001.84,11.97
678,2017-01-31,0.006490000000000001,6106734.11,39527.67,-24523267.73,8.326
679,2017-02-01,0.0064,3006188.1,19550.61,-27529455.83,9.523
680,2017-02-02,0.006379999999999999,2956119.84,18767.89,-30485575.67,9.494
681,2017-02-03,0.00644,1055990.94,6751.86,-29429584.73,8.83
682,2017-02-04,0.00629,1799499.78,11460.37,-31229084.51,9.015
683,2017-02-05,0.006379999999999999,879677.64,5592.76,-30349406.87,10.21
684,2017-02-06,0.006409999999999999,2971836.96,18963.71,-27377569.91,9.535
685,2017-02-07,0.00635,5767607.56,36811.3,-33145177.47,9.11
686,2017-02-08,0.00628,7508089.58,46646.09,-40653267.05,9.491
687,2017-02-09,0.0063100000000000005,5929101.81,36954.47,-34724165.24,9.057
688,2017-02-10,0.006379999999999999,1436163.54,9104.42,-33288001.7,6.888
689,2017-02-11,0.00627,648462.27,4108.22,-33936463.97,7.398
690,2017-02-12,0.00624,5039140.71,31421.01,-38975604.68,6.981
691,2017-02-13,0.006220000000000001,4681330.33,29378.69,-43656935.01,6.797999999999999
692,2017-02-14,0.0061,15179845.4,92550.51,-58836780.41,7.903
693,2017-02-16,0.00587,21687182.56,127444.57,-115097671.51,6.3279999999999985
694,2017-02-17,0.00554,18671627.63,102216.26,-133769299.14,13.54
695,2017-02-18,0.00591,3765738.09,21941.43,-130003561.05,26.9
696,2017-02-19,0.00596,3708460.24,21766.29,-126295100.81,27.3
697,2017-02-20,0.00585,2742698.9,15946.88,-129037799.71,27.27
698,2017-02-21,0.00583,3006738.29,17676.67,-132044538.0,26.39
699,2017-02-22,0.00585,5240067.18,30767.38,-126804470.82,26.31
700,2017-02-23,0.0056,3370647.67,19202.76,-130175118.49,23.78
701,2017-02-24,0.00563,1283787.99,7353.08,-128891330.5,13.13
702,2017-02-25,0.0057,359509.29,2028.45,-128531821.21,13.6
703,2017-02-26,0.00556,2211118.14,12433.65,-130742939.35,14.14
704,2017-02-27,0.00557,10240541.43,56591.66,-120502397.92,14.37
705,2017-02-28,0.00539,10221707.3,55724.98,-130724105.22,15.24
706,2017-03-01,0.00606,39639109.31,234732.01,-91084995.91,35.58
707,2017-03-02,0.006490000000000001,19137206.82,119360.01,-71947789.09,38.34
708,2017-03-03,0.0062,9182576.24,58721.31,-81130365.33,42.76
709,2017-03-04,0.00604,4953008.28,30462.96,-86083373.61,42.86
710,2017-03-05,0.00604,2852352.16,17385.43,-86083373.61,42.91
711,2017-03-06,0.00673,23054660.33,147098.05,-63028713.28,46.32
712,2017-03-07,0.0065,27937954.97,186329.28,-90966668.25,41.23
713,2017-03-08,0.00648,20212785.06,130276.25,-111179453.31,36.93
714,2017-03-09,0.00617,36461968.12,224003.23,-147641421.43,37.29
715,2017-03-10,0.00625,12924322.19,80072.99,-134717099.24,36.46
716,2017-03-11,0.00632,8439534.82,52308.05,-126277564.42,36.43
717,2017-03-12,0.00644,22836606.96,143784.43,-103440957.46,18.51
718,2017-03-13,0.00639,8752809.7,55377.75,-112193767.16,16.33
719,2017-03-14,0.00625,11103165.1,69986.05,-123296932.26,17.14
720,2017-03-15,0.0063,48728508.8,300429.47,-74568423.46,10.15
721,2017-03-16,0.0059700000000000005,38076244.86,229922.36,-112644668.32,17.78
722,2017-03-17,0.00688,83739506.36,559283.06,-28905161.96,44.5
723,2017-03-18,0.006690000000000001,29312252.81,198486.61,-58217414.77,45.84
724,2017-03-19,0.0069,27290382.8,186091.03,-30927031.97,45.99
725,2017-03-20,0.0068200000000000005,23215169.62,158497.1,-54142201.59,45.38
726,2017-03-21,0.00719,36092531.98,259081.34,-18049669.61,46.4
727,2017-03-24,0.008879999999999999,67234005.62,650956.8,-138047082.36,133.33
728,2017-03-25,0.00937,24653766.54,230824.07,-113393315.82,133.23
729,2017-03-26,0.00943,42149727.56,403512.31,-71243588.26,132.58
730,2017-03-27,0.00955,25363669.6,237326.87,-45879918.66,133.05
731,2017-03-28,0.01015,22498975.43,219621.23,-23380943.23,58.2
732,2017-03-29,0.01383,104840490.88,1279895.34,81459547.65,103.35
733,2017-03-30,0.0214,248273926.03,4698750.76,329733473.68,119.43
734,2017-04-01,0.0615,443133877.23,19084433.49,859748883.13,257.28
735,2017-04-02,0.032010000000000004,292830252.0,12220082.14,566918631.13,364.66
736,2017-04-03,0.03787,159379438.17,5650470.81,726298069.3,362.2
737,2017-04-04,0.03559,105013348.76,3942401.73,621284720.54,367.93
738,2017-04-05,0.0332,110945937.52,3642037.0,510338783.02,359.69
739,2017-04-06,0.03715,102118633.32,3568261.44,612457416.34,359.48
740,2017-04-07,0.03575,58141930.06,2051120.05,554315486.28,192.95
741,2017-04-08,0.034210000000000004,32765410.76,1123333.76,521550075.52,67.39
742,2017-04-09,0.03404,28362464.41,987619.79,493187611.11,44.58
743,2017-04-10,0.03316,29820884.98,1009841.89,463366726.13,42.48
744,2017-04-11,0.03455,41022755.03,1410149.96,504389481.16,39.75
745,2017-04-12,0.03422,41253647.78,1439327.13,463135833.38,20.38
746,2017-04-13,0.03348,23633835.57,814998.38,439501997.81,19.08
747,2017-04-14,0.03381,15502586.44,534015.83,455004584.25,16.25
748,2017-04-15,0.03306,13395325.17,454902.39,441609259.08,17.19
749,2017-04-16,0.03333,19192079.69,659060.65,460801338.77,15.92
750,2017-04-17,0.03281,26069857.39,894803.51,434731481.38,9.497
751,2017-04-18,0.03035,35030665.83,1139723.37,399700815.55,20.98
752,2017-04-19,0.02999,64206329.18,1917181.87,335494486.37,21.07
753,2017-04-20,0.03355,82638334.29,2793812.52,418132820.66,41.28
754,2017-04-21,0.0316,27758838.68,939203.45,390373981.98,44.08
755,2017-04-22,0.03141,21204340.28,722171.43,369169641.7,43.81
756,2017-04-23,0.03151,16871413.16,561755.88,386041054.86,43.88
757,2017-04-24,0.03224,38797010.16,1348850.11,424838065.02,37.61
758,2017-04-25,0.03275,34441871.68,1203110.64,459279936.7,36.93
759,2017-04-26,0.035230000000000004,45280235.83,1621980.78,504560172.53,28.48
760,2017-04-27,0.045,120537934.75,5228921.43,625098107.28,62.69
761,2017-04-29,0.05218,51990180.5,2863538.63,697693678.62,70.18
762,2017-05-03,0.08,177349558.15,13341509.99,977521837.5,76.7
763,2017-05-04,0.09139,168241122.32,16003075.16,1145762959.82,73.28
764,2017-05-05,0.1001,76319259.52,7643760.23,1222082219.34,62.58
765,2017-05-06,0.1391,141560171.43,18031415.59,1363642390.77,79.58
766,2017-05-07,0.1917,196517552.96,37136489.61,1560159943.73,70.4
767,2017-05-08,0.1564,93831869.88,15247250.05,1466328073.85,133.16
768,2017-05-09,0.187,57112346.62,10410824.18,1523440420.47,128.61
769,2017-05-10,0.1837,47809247.56,8658236.56,1475631172.91,135.68
770,2017-05-11,0.2069,48149201.05,9551271.9,1523780373.96,135.44
771,2017-05-12,0.2102,35707884.68,7550384.47,1559488258.64,118.85
772,2017-05-13,0.2171,17259980.55,3761429.2,1576748239.19,86.71
773,2017-05-14,0.2631,55292919.61,13507979.08,1632041158.8,58.61
774,2017-05-15,0.325,95310891.4,29148812.54,1727352050.2,63.51
775,2017-05-16,0.375,112506900.1,42005499.07,1839858950.3,53.24
776,2017-05-17,0.3575,56879038.45,20067804.63,1782979911.85,69.62
777,2017-05-18,0.3224,58127536.18,19250494.2,1724852375.67,86.23
778,2017-05-19,0.3449,55875200.71,18702933.84,1780727576.38,85.37
779,2017-05-20,0.324,31294214.44,10681141.34,1749433361.94,83.03
780,2017-05-21,0.2988,66178319.15,19685837.01,1683255042.79,64.1
781,2017-05-22,0.3229,41180583.67,13244183.85,1724435626.46,51.29
782,2017-05-23,0.29,49652846.45,15365254.24,1674782780.01,55.9
783,2017-05-24,0.24,77640588.87,20208070.63,1597142191.14,68.42
784,2017-05-25,0.276,69359469.41,19654368.93,1666501660.55,80.79
785,2017-05-26,0.21,142982758.12,28093426.39,1523518902.43,103.31
786,2017-05-27,0.2281,55287846.06,11990463.42,1578806748.49,111.2
787,2017-05-28,0.2324,47022259.61,10585430.11,1625829008.1,106.59
788,2017-05-29,0.2042,40779818.03,8841687.19,1585049190.07,107.69
789,2017-05-30,0.2475,51676689.21,11365542.0,1636725879.28,116.05
790,2017-05-31,0.3364,124130165.67,36224800.07,1760856044.95,139.29
791,2017-06-01,0.2959,49615504.65,14682655.98,1711240540.3,114.91
792,2017-06-02,0.2921,26174288.34,7343416.42,1685066251.96,115.94
793,2017-06-03,0.2941,14936400.01,4301001.2,1700002651.97,116.18
794,2017-06-04,0.2888,12305756.13,3537444.36,1687696895.84,105.53
795,2017-06-05,0.284,41415473.4,11631815.38,1646281422.44,97.02
796,2017-06-06,0.2762,45347019.83,12841935.83,1600934402.61,31.72
797,2017-06-07,0.2869,24468373.19,6947528.66,1625402775.8,15.84
798,2017-06-08,0.2814,19735787.39,5686608.83,1605666988.41,16.2
799,2017-06-09,0.2598,34208675.2,9130607.59,1571458313.21,24.7
800,2017-06-10,0.2701,21434528.02,5691147.16,1592892841.23,29.51
801,2017-06-11,0.2467,56601709.1,14044119.87,1536291132.13,36.57
802,2017-06-12,0.2626,23963493.68,6073130.84,1560254625.81,43.12
803,2017-06-13,0.2623,55854511.68,15105056.57,1504400114.13,40.68
804,2017-06-14,0.245,50497842.08,11786932.87,1453902272.05,43.19
805,2017-06-15,0.2506,19461669.73,4736284.88,1473363941.78,40.18
806,2017-06-16,0.2597,28881453.28,7225216.03,1502245395.06,39.87
807,2017-06-17,0.2651,32932524.23,8604390.18,1535177919.29,29.33
808,2017-06-18,0.281,20883914.01,5576730.22,1556061833.3,28.72
809,2017-06-19,0.308,77740855.21,23633172.29,1633802688.51,35.34
810,2017-06-20,0.2726,48481619.89,13552632.34,1585321068.62,48.46
811,2017-06-21,0.2779,46961504.42,12535773.68,1632282573.04,48.44
812,2017-06-22,0.2916,23592415.64,6728587.17,1655874988.68,48.97
813,2017-06-23,0.2775,74568116.74,20595203.34,1581306871.94,52.33
814,2017-06-24,0.2577,25109869.26,6609432.57,1556197002.68,53.31
815,2017-06-25,0.2461,57631504.55,13774522.03,1498565498.13,40.91
816,2017-06-26,0.2618,41434786.21,9886565.6,1540000284.34,37.63
817,2017-06-27,0.2686,27680751.7,7124296.3,1567681036.04,38.05
818,2017-06-28,0.2561,21949030.52,5613510.15,1545732005.52,34.88
819,2017-06-29,0.2466,17416009.02,4386458.77,1528315996.5,34.2
820,2017-06-30,0.2386,17667630.13,4226316.92,1510648366.37,30.07
